Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.WIND.GEN,"Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",Wind 1-hr MW change,Wind 1-hr % change,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 07:00:00,Jan-09,36045,20461,34374,56.77,59.52,231,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 08:00:00,Jan-09,37206,20534,34374,55.19,59.74,73,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 09:00:00,Jan-09,38564,20179,34374,52.33,58.70,-355,-1.73,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 10:00:00,Jan-09,40154,19311,34374,48.09,56.18,-869,-4.30,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 11:00:00,Jan-09,41348,19305,34374,46.69,56.16,-6,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 12:00:00,Jan-09,42211,19016,34374,45.05,55.32,-288,-1.49,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 13:00:00,Jan-09,42438,17659,34374,41.61,51.37,-1357,-7.14,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 14:00:00,Jan-09,42602,17436,34374,40.93,50.72,-224,-1.27,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 15:00:00,Jan-09,42402,16864,34374,39.77,49.06,-571,-3.28,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 16:00:00,Jan-09,42051,17178,34374,40.85,49.97,313,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 17:00:00,Jan-09,42131,16977,34374,40.30,49.39,-200,-1.17,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 18:00:00,Jan-09,43359,16174,34374,37.30,47.05,-803,-4.73,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 19:00:00,Jan-09,45190,15599,34374,34.52,45.38,-575,-3.56,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 20:00:00,Jan-09,45412,16487,34374,36.31,47.96,888,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 21:00:00,Jan-09,44922,16555,34374,36.85,48.16,68,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 22:00:00,Jan-09,43981,17296,34374,39.33,50.32,740,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 23:00:00,Jan-09,42257,16243,34374,38.44,47.25,-1052,-6.08,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 00:00:00,Jan-09,40600,15351,34374,37.81,44.66,-892,-5.49,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 01:00:00,Jan-10,39499,14762,34374,37.37,42.95,-589,-3.84,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 02:00:00,Jan-10,39198,14378,34374,36.68,41.83,-384,-2.60,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 03:00:00,Jan-10,39392,14042,34374,35.65,40.85,-336,-2.34,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 04:00:00,Jan-10,39932,13755,34374,34.45,40.02,-287,-2.05,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 05:00:00,Jan-10,41281,11788,34374,28.56,34.29,-1967,-14.30,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 06:00:00,Jan-10,44193,11333,34374,25.64,32.97,-456,-3.87,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 07:00:00,Jan-10,48469,11092,34374,22.88,32.27,-241,-2.13,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 08:00:00,Jan-10,51016,9453,34374,18.53,27.50,-1639,-14.78,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 09:00:00,Jan-10,51101,7907,34374,15.47,23.00,-1546,-16.35,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 10:00:00,Jan-10,49915,6391,34374,12.80,18.59,-1516,-19.18,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 11:00:00,Jan-10,48423,5434,34374,11.22,15.81,-957,-14.97,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 12:00:00,Jan-10,46701,4815,34374,10.31,14.01,-619,-11.39,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 13:00:00,Jan-10,45107,4087,34374,9.06,11.89,-728,-15.12,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 14:00:00,Jan-10,43845,3902,34374,8.90,11.35,-184,-4.51,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 15:00:00,Jan-10,42629,3881,34374,9.10,11.29,-22,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 16:00:00,Jan-10,41987,3663,34374,8.72,10.66,-218,-5.61,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 17:00:00,Jan-10,42594,3133,34374,7.36,9.12,-530,-14.46,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 18:00:00,Jan-10,44778,2772,34374,6.19,8.06,-362,-11.54,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 19:00:00,Jan-10,47515,3288,34374,6.92,9.56,516,18.62,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 20:00:00,Jan-10,47867,4592,34374,9.59,13.36,1304,39.67,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 21:00:00,Jan-10,47797,5272,34374,11.03,15.34,680,14.80,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 22:00:00,Jan-10,46937,5895,34374,12.56,17.15,623,11.82,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 23:00:00,Jan-10,45137,6269,34374,13.89,18.24,374,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 00:00:00,Jan-10,43626,6917,34374,15.85,20.12,648,10.33,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 01:00:00,Jan-11,42582,7504,34653,17.62,21.65,587,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 02:00:00,Jan-11,42458,9077,34653,21.38,26.19,1573,20.97,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 03:00:00,Jan-11,42623,9916,34653,23.26,28.61,839,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 04:00:00,Jan-11,43287,10437,34653,24.11,30.12,521,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 05:00:00,Jan-11,44410,10034,34653,22.59,28.96,-403,-3.86,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 06:00:00,Jan-11,47286,9855,34653,20.84,28.44,-179,-1.79,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 07:00:00,Jan-11,51245,10226,34653,19.95,29.51,371,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 08:00:00,Jan-11,53119,10714,34653,20.17,30.92,488,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 09:00:00,Jan-11,52286,10034,34653,19.19,28.96,-680,-6.35,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 10:00:00,Jan-11,50443,8532,34653,16.91,24.62,-1502,-14.97,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 11:00:00,Jan-11,48648,8688,34653,17.86,25.07,156,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 12:00:00,Jan-11,47395,10233,34653,21.59,29.53,1545,17.79,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 13:00:00,Jan-11,46194,10274,34653,22.24,29.65,41,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 14:00:00,Jan-11,45224,10908,34653,24.12,31.48,634,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 15:00:00,Jan-11,44489,11423,34653,25.68,32.96,515,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 16:00:00,Jan-11,44430,10578,34653,23.81,30.52,-845,-7.40,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 17:00:00,Jan-11,45229,8841,34653,19.55,25.51,-1736,-16.41,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 18:00:00,Jan-11,46879,7280,34653,15.53,21.01,-1561,-17.66,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 19:00:00,Jan-11,48354,8870,34653,18.34,25.60,1590,21.83,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 20:00:00,Jan-11,48182,11671,34653,24.22,33.68,2801,31.58,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 21:00:00,Jan-11,47689,13782,34653,28.90,39.77,2111,18.09,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 22:00:00,Jan-11,46240,14257,34653,30.83,41.14,475,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 23:00:00,Jan-11,43871,14166,34653,32.29,40.88,-91,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 00:00:00,Jan-11,41760,14189,34653,33.98,40.95,23,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 01:00:00,Jan-12,40486,13787,34653,34.05,39.78,-402,-2.84,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 02:00:00,Jan-12,39892,12966,34653,32.50,37.42,-821,-5.95,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 03:00:00,Jan-12,39592,12343,34653,31.18,35.62,-623,-4.80,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 04:00:00,Jan-12,39940,11457,34653,28.69,33.06,-886,-7.18,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 05:00:00,Jan-12,41040,10226,34653,24.92,29.51,-1231,-10.75,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 06:00:00,Jan-12,43519,8858,34653,20.35,25.56,-1368,-13.38,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 07:00:00,Jan-12,47063,8092,34653,17.20,23.35,-766,-8.64,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 08:00:00,Jan-12,49038,6882,34653,14.03,19.86,-1211,-14.96,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 09:00:00,Jan-12,48660,5986,34653,12.30,17.27,-895,-13.01,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 10:00:00,Jan-12,47404,3792,34653,8.00,10.94,-2194,-36.65,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 11:00:00,Jan-12,46086,2480,34653,5.38,7.16,-1313,-34.61,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 12:00:00,Jan-12,44537,1983,34653,4.45,5.72,-496,-20.01,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 13:00:00,Jan-12,43007,2004,34653,4.66,5.78,20,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 14:00:00,Jan-12,41592,2335,34653,5.61,6.74,331,16.53,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 15:00:00,Jan-12,40603,1844,34653,4.54,5.32,-491,-21.04,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 16:00:00,Jan-12,40217,1171,34653,2.91,3.38,-673,-36.49,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 17:00:00,Jan-12,40551,791,34653,1.95,2.28,-379,-32.40,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 18:00:00,Jan-12,42034,868,34653,2.06,2.50,76,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 19:00:00,Jan-12,44103,862,34653,1.95,2.49,-6,-0.66,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 20:00:00,Jan-12,44226,1055,34653,2.39,3.05,193,22.44,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 21:00:00,Jan-12,43993,1217,34653,2.77,3.51,161,15.30,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 22:00:00,Jan-12,43106,1217,34653,2.82,3.51,0,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 23:00:00,Jan-12,41406,1301,34653,3.14,3.75,85,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 00:00:00,Jan-12,39885,1815,34653,4.55,5.24,514,39.53,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 01:00:00,Jan-13,39046,2369,34653,6.07,6.84,554,30.52,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 02:00:00,Jan-13,38729,2951,34653,7.62,8.52,582,24.55,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 03:00:00,Jan-13,39028,2948,34653,7.55,8.51,-3,-0.10,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 04:00:00,Jan-13,39680,3049,34653,7.68,8.80,101,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 05:00:00,Jan-13,41067,3456,34653,8.41,9.97,406,13.33,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 06:00:00,Jan-13,43789,4570,34653,10.44,13.19,1114,32.25,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 07:00:00,Jan-13,47700,5237,34653,10.98,15.11,667,14.60,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 08:00:00,Jan-13,49591,5275,34653,10.64,15.22,38,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 09:00:00,Jan-13,48319,4808,34653,9.95,13.87,-467,-8.86,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 10:00:00,Jan-13,45835,2642,34653,5.76,7.62,-2166,-45.06,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 11:00:00,Jan-13,43643,703,34653,1.61,2.03,-1938,-73.38,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 12:00:00,Jan-13,41887,401,34653,0.96,1.16,-302,-42.93,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 13:00:00,Jan-13,40697,366,34653,0.90,1.06,-35,-8.77,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 14:00:00,Jan-13,40134,315,34653,0.78,0.91,-51,-14.00,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 15:00:00,Jan-13,39811,458,34653,1.15,1.32,143,45.39,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 16:00:00,Jan-13,39787,389,34653,0.98,1.12,-68,-14.95,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 17:00:00,Jan-13,40044,309,34653,0.77,0.89,-80,-20.59,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 18:00:00,Jan-13,40643,439,34653,1.08,1.27,130,42.14,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 19:00:00,Jan-13,42035,791,34653,1.88,2.28,351,79.93,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 20:00:00,Jan-13,41815,1267,34653,3.03,3.65,476,60.18,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 21:00:00,Jan-13,41231,2229,34653,5.41,6.43,962,75.97,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 22:00:00,Jan-13,40275,3950,34653,9.81,11.40,1721,77.23,,,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 23:00:00,Jan-13,38613,6256,34653,16.20,18.05,2306,58.38,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 00:00:00,Jan-13,36920,8108,34653,21.96,23.40,1853,29.62,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 01:00:00,Jan-14,36053,10212,34653,28.32,29.47,2103,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 02:00:00,Jan-14,35909,12686,34653,35.33,36.61,2474,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 03:00:00,Jan-14,36158,13737,34653,37.99,39.64,1051,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 04:00:00,Jan-14,36835,13831,34653,37.55,39.91,94,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 05:00:00,Jan-14,38153,14838,34653,38.89,42.82,1007,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 06:00:00,Jan-14,40922,16267,34653,39.75,46.94,1428,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 07:00:00,Jan-14,44850,17084,34653,38.09,49.30,818,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 08:00:00,Jan-14,47133,18318,34653,38.87,52.86,1234,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 09:00:00,Jan-14,46744,18292,34653,39.13,52.79,-26,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 10:00:00,Jan-14,44935,15367,34653,34.20,44.34,-2925,-15.99,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 11:00:00,Jan-14,43270,13892,34653,32.11,40.09,-1475,-9.60,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 12:00:00,Jan-14,42044,15217,34653,36.19,43.91,1325,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 13:00:00,Jan-14,41397,17630,34653,42.59,50.88,2412,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 14:00:00,Jan-14,41099,17791,34653,43.29,51.34,161,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 15:00:00,Jan-14,40898,16810,34653,41.10,48.51,-982,-5.52,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 16:00:00,Jan-14,40656,16032,34653,39.43,46.27,-777,-4.62,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 17:00:00,Jan-14,40744,16513,34653,40.53,47.65,481,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 18:00:00,Jan-14,41016,17342,34653,42.28,50.04,829,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 19:00:00,Jan-14,42021,20279,34653,48.26,58.52,2937,16.94,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 20:00:00,Jan-14,41494,22648,34653,54.58,65.36,2369,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 21:00:00,Jan-14,40819,23165,34653,56.75,66.85,517,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 22:00:00,Jan-14,39761,23041,34653,57.95,66.49,-124,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 23:00:00,Jan-14,38416,23079,34653,60.08,66.60,38,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 00:00:00,Jan-14,37186,22682,34653,61.00,65.46,-396,-1.72,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 01:00:00,Jan-15,36105,21877,34653,60.59,63.13,-806,-3.55,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 02:00:00,Jan-15,35690,22034,34653,61.74,63.59,158,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 03:00:00,Jan-15,35804,22302,34653,62.29,64.36,268,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 04:00:00,Jan-15,36384,22275,34653,61.22,64.28,-27,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 05:00:00,Jan-15,37375,23195,34653,62.06,66.93,920,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 06:00:00,Jan-15,39131,23589,34653,60.28,68.07,394,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 07:00:00,Jan-15,41541,23957,34653,57.67,69.13,368,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 08:00:00,Jan-15,44264,24140,34653,54.54,69.66,183,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 09:00:00,Jan-15,46567,23784,34653,51.07,68.63,-357,-1.48,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 10:00:00,Jan-15,48373,22943,34653,47.43,66.21,-841,-3.54,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 11:00:00,Jan-15,49150,22911,34653,46.61,66.12,-31,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 12:00:00,Jan-15,49318,22999,34653,46.63,66.37,88,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 13:00:00,Jan-15,49080,23148,34653,47.16,66.80,149,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 14:00:00,Jan-15,48770,23062,34653,47.29,66.55,-87,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 15:00:00,Jan-15,48519,22988,34653,47.38,66.34,-74,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 16:00:00,Jan-15,48592,22784,34653,46.89,65.75,-204,-0.89,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 17:00:00,Jan-15,49275,22742,34653,46.15,65.63,-42,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 18:00:00,Jan-15,51012,22847,34653,44.79,65.93,105,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 19:00:00,Jan-15,52995,20643,34653,38.95,59.57,-2204,-9.65,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 20:00:00,Jan-15,53138,18249,34653,34.34,52.66,-2394,-11.60,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 21:00:00,Jan-15,52849,17189,34653,32.52,49.60,-1060,-5.81,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 22:00:00,Jan-15,52117,15495,34653,29.73,44.71,-1694,-9.85,,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 23:00:00,Jan-15,50824,13635,34653,26.83,39.35,-1860,-12.00,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 00:00:00,Jan-15,49564,11909,34653,24.03,34.37,-1726,-12.66,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 01:00:00,Jan-16,48537,10682,34653,22.01,30.83,-1226,-10.30,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 02:00:00,Jan-16,48043,9895,34653,20.60,28.56,-787,-7.37,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 03:00:00,Jan-16,47891,9334,34653,19.49,26.94,-561,-5.67,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 04:00:00,Jan-16,48205,9427,34653,19.56,27.20,93,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 05:00:00,Jan-16,48826,9631,34653,19.73,27.79,204,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 06:00:00,Jan-16,49904,9884,34653,19.81,28.52,253,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 07:00:00,Jan-16,51313,9331,34653,18.18,26.93,-554,-5.60,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 08:00:00,Jan-16,52833,10010,34653,18.95,28.89,679,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 09:00:00,Jan-16,53004,10046,34653,18.95,28.99,36,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 10:00:00,Jan-16,51569,7950,34653,15.42,22.94,-2096,-20.86,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 11:00:00,Jan-16,49106,5442,34653,11.08,15.71,-2508,-31.54,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 12:00:00,Jan-16,46524,4269,34653,9.18,12.32,-1173,-21.55,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 13:00:00,Jan-16,44058,4221,34653,9.58,12.18,-48,-1.13,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 14:00:00,Jan-16,42011,4970,34653,11.83,14.34,749,17.74,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 15:00:00,Jan-16,40523,4794,34653,11.83,13.83,-176,-3.55,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 16:00:00,Jan-16,39699,3894,34653,9.81,11.24,-900,-18.77,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 17:00:00,Jan-16,39520,3052,34653,7.72,8.81,-842,-21.62,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 18:00:00,Jan-16,41003,1866,34653,4.55,5.38,-1186,-38.87,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 19:00:00,Jan-16,43510,1956,34653,4.50,5.65,91,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 20:00:00,Jan-16,44780,2661,34653,5.94,7.68,705,36.04,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 21:00:00,Jan-16,45103,3331,34653,7.39,9.61,670,25.17,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 22:00:00,Jan-16,45052,4213,34653,9.35,12.16,881,26.46,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 23:00:00,Jan-16,44281,5253,34653,11.86,15.16,1041,24.70,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 00:00:00,Jan-16,43497,5883,34653,13.52,16.98,630,11.98,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 01:00:00,Jan-17,43177,5365,34653,12.43,15.48,-517,-8.80,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 02:00:00,Jan-17,43188,5529,34653,12.80,15.95,163,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 03:00:00,Jan-17,43636,5564,34653,12.75,16.06,35,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 04:00:00,Jan-17,44574,5817,34653,13.05,16.79,253,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 05:00:00,Jan-17,46001,5685,34653,12.36,16.40,-132,-2.27,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 06:00:00,Jan-17,48518,5380,34653,11.09,15.53,-304,-5.35,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 07:00:00,Jan-17,51495,5075,34653,9.86,14.64,-306,-5.68,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 08:00:00,Jan-17,53589,5005,34653,9.34,14.44,-69,-1.37,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 09:00:00,Jan-17,52884,5295,34653,10.01,15.28,289,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 10:00:00,Jan-17,50201,4010,34653,7.99,11.57,-1284,-24.26,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 11:00:00,Jan-17,47356,4655,34653,9.83,13.43,645,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 12:00:00,Jan-17,45003,6011,34653,13.36,17.35,1356,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 13:00:00,Jan-17,43110,6525,34653,15.14,18.83,514,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,
01/17/2022 14:00:00,Jan-17,41635,7962,34653,19.12,22.98,1437,22.02,,,,,,,,,,,,,,,,,,,,,,,,,,
